NLTT 403,1.0000000000000164
NLTT 525,0.2942352549150323
NLTT 1806,1.0000000000000164
NLTT 1945,0.2819060313228961
NLTT 2056,0.4255248250583202
NLTT 2484,1.0000000000000164
NLTT 3116,0.2252582472509191
HIP 5140,0.8243918693768877
NLTT 4362,1.0000000000000164
NLTT 5690,0.059980006664445064
NLTT 6529,1.0000000000000164
NLTT 7087,0.37320893035655317
NLTT 7845,0.49283572142619875
NLTT 8447,0.4498500499833456
NLTT 8643,1.0000000000000164
NLTT 8997,1.0000000000000164
NLTT 9798,0.13962012662445974
NLTT 10356,0.6414528490503266
NLTT 10426,1.0000000000000164
NLTT 10597,1.0000000000000164
NLTT 10514,0.5534821726091388
NLTT 10536,0.052982339220259814
NLTT 10634,1.0000000000000164
NLTT 10701,0.6371209596801166
NLTT 10733,0.8763745418194078
NLTT 11124,1.0000000000000164
NLTT 11330,1.0000000000000164
NLTT 11424,0.3508830389870093
NLTT 11538,0.12829056981006434
NLTT 11791,0.20059980006664677
NLTT 12415,0.3112295901366254
NLTT 12415,0.3112295901366254
NLTT 12863,0.5598133955348303
L 230-119,0.6191269576807827
NLTT 13455,1.0000000000000164
NLTT 13968,1.0000000000000164
NLTT 14005,0.11862712429190357
NLTT 14142,1.0000000000000164
NLTT 14407,0.37554148617128164
NLTT 14658,0.5508163945351634
NLTT 14867,1.0000000000000164
NLTT 14943,0.18793735421526367
NLTT 15113,0.07297567477507504
NLTT 15262,0.5391536154615211
NLTT 15426,1.0000000000000164
NLTT 15512,1.0000000000000164
NLTT 15973,0.023658780406531146
NLTT 16062,0.2449183605464876
NLTT 16394,0.11129623458847125
NLTT 16629,0.1319560146617805
NLTT 16747,0.41786071309564093
NLTT 16948,0.28657114295235303
NLTT 17017,0.2492502499166976
NLTT 17116,1.0000000000000164
NLTT 17382,1.0000000000000164
NLTT 17382,1.0000000000000164
NLTT 17675,1.0000000000000164
NLTT 17770,1.0000000000000164
NLTT 17890,0.27957347550816763
NLTT 17907,1.0000000000000164
NLTT 17907,1.0000000000000164
NLTT 18247,0.07930689770076658
NLTT 18346,0.014661779406864391
NLTT 18775,0.1502832389203613
NLTT 19210,1.0000000000000164
NLTT 19979,0.010996334555148288
LP 726-29,0.14095301566144744
NLTT 20979,0.20593135621459754
NLTT 21061,0.08563812062645813
NLTT 21999,1.0000000000000164
NLTT 22230,0.949683438853731
NLTT 22726,1.0000000000000164
HIP 49668,0.5668110629790157
NLTT 23895,1.0000000000000164
NLTT 25403,0.06597800733088964
NLTT 25582,0.8390536487837523
NLTT 26709,0.44785071642786406
NLTT 27069,0.5328223925358295
NLTT 28236,0.42085971342886325
NLTT 28512,1.0000000000000164
NLTT 29142,1.0000000000000164
NLTT 29556,0.10896367877374279
NLTT 29665,1.0000000000000164
NLTT 29742,1.0000000000000164
NLTT 29957,0.452515828057321
NLTT 31465,1.0000000000000164
NLTT 31648,0.9866711096301395
NLTT 32187,0.08363878707097659
NLTT 32423,1.0000000000000164
NLTT 33175,0.22125958013995603
NLTT 33209,0.7957347550816523
NLTT 33527,1.0000000000000164
NLTT 34609,1.0000000000000164
NLTT 35210,1.0000000000000164
NLTT 35299,1.0000000000000164
NLTT 36418,0.3538820393202316
NLTT 36418,0.3538820393202316
NLTT 37935,1.0000000000000164
NLTT 37997,0.35154948350550314
NLTT 38115,0.7464178607131076
NLTT 38195,0.6951016327890813
NLTT 39442,0.016661112962345896
NLTT 39456,0.020993002332555813
NLTT 39616,1.0000000000000164
NLTT 39941,0.600466511162955
NLTT 41756,0.011996001332889044
NLTT 42846,1.0000000000000164
NLTT 42969,0.2962345884705138
NLTT 43097,0.06797734088637118
NLTT 44127,1.0000000000000164
NLTT 44816,0.19626791069643676
HIP 87533,0.927690769743434
HIP 88937,1.0000000000000164
NLTT 46029,1.0000000000000164
NLTT 46029,1.0000000000000164
NLTT 46118,0.26024658447184607
NLTT 46748,1.0000000000000164
NLTT 46857,0.7460846384538606
NLTT 47194,1.0000000000000164
NLTT 47955,1.0000000000000164
NLTT 47955,1.0000000000000164
NLTT 47984,1.0000000000000164
NLTT 48140,0.05431522825724748
NLTT 48402,1.0000000000000164
NLTT 48402,1.0000000000000164
NLTT 48652,0.28523825391536534
HIP 99029,1.0000000000000164
NLTT 48832,0.2859046984338592
NLTT 49312,0.9473508830390025
NLTT 49474,0.15194935021659592
NLTT 49562,0.02532489170276573
NLTT 49746,0.3468843718760462
NLTT 49903,1.0000000000000164
NLTT 50559,1.0000000000000164
NLTT 50761,0.958347217594151
NLTT 51353,1.0000000000000164
NLTT 51353,1.0000000000000164
NLTT 51459,1.0000000000000164
NLTT 51479,1.0000000000000164
NLTT 51479,1.0000000000000164
NLTT 51780,0.2335888037320922
NLTT 51964,0.1489503498833736
NLTT 52131,0.20359880039986908
NLTT 52864,0.03365544818393865
NLTT 54517,1.0000000000000164
NLTT 54708,0.8530489836721231
NLTT 55277,1.0000000000000164
NLTT 55287,1.0000000000000164
NLTT 55326,1.0000000000000164
NLTT 55912,1.0000000000000164
NLTT 55994,0.03598800399866706
NLTT 56357,0.13228923692102743
NLTT 56335,1.0000000000000164
HIP 115012,1.0000000000000164
NLTT 56856,1.0000000000000164
NLTT 56926,1.0000000000000164
NLTT 57220,0.24391869376874684
NLTT 57309,0.19626791069643676
NLTT 57749,0.1132955681439528
NLTT 58235,1.0000000000000164
